,sessionID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,userID,WhPerMile,kWhRequested,milesRequested,minutesAvailable,modifiedAt,paymentRequired,requestedDeparture,cluster
19905,2_39_124_22_2019-05-22 17:05:39.100918,"Wed, 22 May 2019 17:05:39 GMT","Thu, 23 May 2019 02:27:48 GMT","Wed, 22 May 2019 18:47:27 GMT",5.697,000000567,333.0,6.66,20.0,425.0,"Wed, 22 May 2019 17:05:54 GMT",True,"Thu, 23 May 2019 00:10:39 GMT",1.0
19906,2_39_89_25_2019-05-22 17:09:23.641591,"Wed, 22 May 2019 17:09:24 GMT","Thu, 23 May 2019 00:05:48 GMT","Wed, 22 May 2019 19:19:30 GMT",7.251,000000620,500.0,15.0,30.0,417.0,"Wed, 22 May 2019 17:09:36 GMT",True,"Thu, 23 May 2019 00:06:24 GMT",2.0
19907,2_39_92_442_2019-05-22 17:09:38.563719,"Wed, 22 May 2019 17:09:39 GMT","Wed, 22 May 2019 23:24:31 GMT","Wed, 22 May 2019 18:31:11 GMT",8.421,000000668,400.0,12.0,30.0,233.0,"Wed, 22 May 2019 17:09:56 GMT",True,"Wed, 22 May 2019 21:02:39 GMT",0.0
19908,2_39_92_436_2019-05-22 17:15:08.498014,"Wed, 22 May 2019 17:15:08 GMT","Thu, 23 May 2019 02:15:09 GMT","Wed, 22 May 2019 19:03:18 GMT",11.235,000000558,200.0,14.0,70.0,120.0,"Wed, 22 May 2019 17:15:16 GMT",True,"Wed, 22 May 2019 19:15:08 GMT",1.0
19911,2_39_78_363_2019-05-22 18:08:43.784084,"Wed, 22 May 2019 18:08:44 GMT","Thu, 23 May 2019 00:09:39 GMT","Wed, 22 May 2019 23:55:11 GMT",35.885,000000832,300.0,36.0,120.0,353.0,"Wed, 22 May 2019 18:09:27 GMT",True,"Thu, 23 May 2019 00:01:44 GMT",0.0
19913,2_39_88_24_2019-05-22 19:20:18.083496,"Wed, 22 May 2019 19:20:18 GMT","Wed, 22 May 2019 20:39:27 GMT","Wed, 22 May 2019 20:39:22 GMT",4.066,000002557,400.0,8.0,20.0,35.0,"Wed, 22 May 2019 19:37:24 GMT",True,"Wed, 22 May 2019 19:55:18 GMT",0.0
19914,2_39_131_30_2019-05-22 19:36:36.021327,"Wed, 22 May 2019 19:36:36 GMT","Wed, 22 May 2019 22:50:09 GMT","Wed, 22 May 2019 20:40:02 GMT",2.255,000000560,273.0,5.46,20.0,312.0,"Wed, 22 May 2019 19:36:45 GMT",True,"Thu, 23 May 2019 00:48:36 GMT",0.0
19915,2_39_78_364_2019-05-22 19:46:26.469865,"Wed, 22 May 2019 19:46:26 GMT","Thu, 23 May 2019 02:54:04 GMT","Wed, 22 May 2019 21:40:21 GMT",11.39,000000069,300.0,30.0,100.0,255.0,"Wed, 22 May 2019 19:46:52 GMT",True,"Thu, 23 May 2019 00:01:26 GMT",2.0
19917,2_39_88_24_2019-05-22 20:44:22.407170,"Wed, 22 May 2019 20:44:22 GMT","Thu, 23 May 2019 04:41:04 GMT","Wed, 22 May 2019 21:14:35 GMT",1.466,000000562,375.0,3.75,10.0,211.0,"Wed, 22 May 2019 20:45:19 GMT",True,"Thu, 23 May 2019 00:15:22 GMT",0.0
19918,2_39_79_377_2019-05-22 23:18:47.007587,"Wed, 22 May 2019 23:18:47 GMT","Thu, 23 May 2019 00:58:17 GMT","Thu, 23 May 2019 00:59:16 GMT",9.826,000002290,600.0,60.0,100.0,237.0,"Wed, 22 May 2019 23:25:11 GMT",True,"Thu, 23 May 2019 03:15:47 GMT",0.0
19920,2_39_139_28_2019-05-23 01:35:36.407581,"Thu, 23 May 2019 01:35:36 GMT","Thu, 23 May 2019 04:02:00 GMT","Thu, 23 May 2019 03:10:18 GMT",5.472,000001564,300.0,6.0,20.0,126.0,"Thu, 23 May 2019 01:36:23 GMT",True,"Thu, 23 May 2019 03:41:36 GMT",0.0
19922,2_39_131_30_2019-05-23 04:15:43.425460,"Thu, 23 May 2019 04:15:43 GMT","Thu, 23 May 2019 05:32:54 GMT","Thu, 23 May 2019 05:32:49 GMT",4.17,000001202,375.0,15.0,40.0,68.0,"Thu, 23 May 2019 04:16:18 GMT",True,"Thu, 23 May 2019 05:23:43 GMT",1.0
19924,2_39_78_366_2019-05-23 14:24:19.406776,"Thu, 23 May 2019 14:24:19 GMT","Thu, 23 May 2019 14:31:02 GMT","Thu, 23 May 2019 14:30:59 GMT",0.699,000000569,300.0,15.0,50.0,232.0,"Thu, 23 May 2019 14:24:45 GMT",True,"Thu, 23 May 2019 18:16:19 GMT",1.0
19927,2_39_79_379_2019-05-23 15:04:54.263543,"Thu, 23 May 2019 15:04:54 GMT","Thu, 23 May 2019 23:52:30 GMT","Thu, 23 May 2019 15:25:43 GMT",1.104,000001126,250.0,20.0,80.0,418.0,"Thu, 23 May 2019 15:05:05 GMT",True,"Thu, 23 May 2019 22:02:54 GMT",1.0
19928,2_39_95_27_2019-05-23 15:11:29.192804,"Thu, 23 May 2019 15:11:49 GMT","Fri, 24 May 2019 00:23:30 GMT","Thu, 23 May 2019 16:02:06 GMT",4.747,000002461,400.0,8.0,20.0,233.0,"Thu, 23 May 2019 15:11:48 GMT",True,"Thu, 23 May 2019 19:04:49 GMT",0.0
19930,2_39_89_25_2019-05-23 15:20:29.489892,"Thu, 23 May 2019 15:20:29 GMT","Fri, 24 May 2019 01:43:27 GMT","Thu, 23 May 2019 17:02:40 GMT",5.275,000000743,400.0,8.0,20.0,487.0,"Thu, 23 May 2019 15:21:01 GMT",True,"Thu, 23 May 2019 23:27:29 GMT",0.0
19931,2_39_78_364_2019-05-23 15:30:03.989162,"Thu, 23 May 2019 15:30:04 GMT","Thu, 23 May 2019 17:53:17 GMT","Thu, 23 May 2019 17:53:13 GMT",8.28,000001524,400.0,12.0,30.0,353.0,"Thu, 23 May 2019 15:34:00 GMT",True,"Thu, 23 May 2019 21:23:04 GMT",2.0
19932,2_39_79_377_2019-05-23 15:36:15.498781,"Thu, 23 May 2019 15:36:15 GMT","Thu, 23 May 2019 22:32:16 GMT","Thu, 23 May 2019 17:22:23 GMT",10.299,000001470,292.0,17.52,60.0,232.0,"Thu, 23 May 2019 15:36:34 GMT",True,"Thu, 23 May 2019 19:28:15 GMT",0.0
19933,2_39_131_30_2019-05-23 15:46:00.336294,"Thu, 23 May 2019 15:46:00 GMT","Fri, 24 May 2019 02:28:13 GMT","Thu, 23 May 2019 17:12:02 GMT",4.583,000000562,375.0,7.5,20.0,211.0,"Thu, 23 May 2019 15:46:31 GMT",True,"Thu, 23 May 2019 19:17:00 GMT",0.0
19935,2_39_129_17_2019-05-23 15:56:03.604498,"Thu, 23 May 2019 15:56:04 GMT","Fri, 24 May 2019 00:26:39 GMT","Thu, 23 May 2019 20:21:04 GMT",15.715,000000712,600.0,30.0,50.0,365.0,"Thu, 23 May 2019 15:56:11 GMT",True,"Thu, 23 May 2019 22:01:04 GMT",1.0
19936,2_39_90_26_2019-05-23 16:13:09.550787,"Thu, 23 May 2019 16:13:10 GMT","Fri, 24 May 2019 02:09:22 GMT","Thu, 23 May 2019 18:05:11 GMT",11.757,000000558,200.0,14.0,70.0,120.0,"Thu, 23 May 2019 16:13:11 GMT",True,"Thu, 23 May 2019 18:13:10 GMT",1.0
19937,2_39_79_376_2019-05-23 16:13:19.314484,"Thu, 23 May 2019 16:13:19 GMT","Fri, 24 May 2019 00:50:01 GMT","Thu, 23 May 2019 21:53:00 GMT",19.963,000000579,525.0,42.0,80.0,447.0,"Thu, 23 May 2019 16:14:33 GMT",True,"Thu, 23 May 2019 23:40:19 GMT",2.0
19938,2_39_79_382_2019-05-23 16:16:58.316615,"Thu, 23 May 2019 16:16:58 GMT","Fri, 24 May 2019 01:34:47 GMT","Thu, 23 May 2019 19:22:30 GMT",7.986,000000714,200.0,18.0,90.0,364.0,"Thu, 23 May 2019 16:17:24 GMT",True,"Thu, 23 May 2019 22:20:58 GMT",2.0
19940,2_39_79_380_2019-05-23 16:28:38.027363,"Thu, 23 May 2019 16:28:38 GMT","Fri, 24 May 2019 01:04:44 GMT","Thu, 23 May 2019 21:27:28 GMT",21.608,000001104,250.0,30.0,120.0,383.0,"Thu, 23 May 2019 16:29:35 GMT",True,"Thu, 23 May 2019 22:51:38 GMT",2.0
19941,2_39_127_19_2019-05-23 16:34:27.798269,"Thu, 23 May 2019 16:34:28 GMT","Thu, 23 May 2019 23:04:29 GMT","Thu, 23 May 2019 18:43:50 GMT",13.898,000001912,400.0,16.0,40.0,405.0,"Thu, 23 May 2019 16:34:42 GMT",True,"Thu, 23 May 2019 23:19:28 GMT",0.0
19942,2_39_95_444_2019-05-23 17:09:08.001476,"Thu, 23 May 2019 17:09:08 GMT","Fri, 24 May 2019 00:42:07 GMT","Thu, 23 May 2019 19:08:08 GMT",12.219,000001095,469.0,14.07,30.0,447.0,"Thu, 23 May 2019 17:09:22 GMT",True,"Fri, 24 May 2019 00:36:08 GMT",2.0
19943,2_39_123_23_2019-05-23 17:33:25.610476,"Thu, 23 May 2019 17:33:26 GMT","Fri, 24 May 2019 00:01:24 GMT","Thu, 23 May 2019 19:05:57 GMT",10.024,000000668,400.0,12.0,30.0,233.0,"Thu, 23 May 2019 17:33:34 GMT",True,"Thu, 23 May 2019 21:26:26 GMT",0.0
19945,2_39_126_20_2019-05-23 17:36:10.196176,"Thu, 23 May 2019 17:36:10 GMT","Fri, 24 May 2019 00:30:00 GMT","Thu, 23 May 2019 18:59:37 GMT",4.137,000000891,300.0,6.0,20.0,310.0,"Thu, 23 May 2019 17:36:21 GMT",True,"Thu, 23 May 2019 22:46:10 GMT",0.0
19946,2_39_78_365_2019-05-23 17:41:39.792886,"Thu, 23 May 2019 17:41:40 GMT","Fri, 24 May 2019 02:11:48 GMT","Fri, 24 May 2019 00:13:08 GMT",3.918,000002170,600.0,6.0,10.0,191.0,"Thu, 23 May 2019 17:41:49 GMT",True,"Thu, 23 May 2019 20:52:40 GMT",2.0
19947,2_39_78_363_2019-05-23 17:42:00.511775,"Thu, 23 May 2019 17:42:01 GMT","Fri, 24 May 2019 03:02:23 GMT","Thu, 23 May 2019 18:32:51 GMT",1.636,000000324,600.0,12.0,20.0,80.0,"Thu, 23 May 2019 17:42:53 GMT",True,"Thu, 23 May 2019 19:02:01 GMT",1.0
19948,2_39_78_360_2019-05-23 18:20:11.964485,"Thu, 23 May 2019 18:20:12 GMT","Thu, 23 May 2019 23:38:32 GMT","Thu, 23 May 2019 21:05:42 GMT",11.484,000001137,400.0,16.0,40.0,279.0,"Thu, 23 May 2019 18:20:53 GMT",True,"Thu, 23 May 2019 22:59:12 GMT",0.0
19949,2_39_124_22_2019-05-23 18:55:04.212310,"Thu, 23 May 2019 18:55:04 GMT","Fri, 24 May 2019 07:03:47 GMT","Thu, 23 May 2019 19:51:17 GMT",1.861,000001082,400.0,16.0,40.0,291.0,"Thu, 23 May 2019 18:56:19 GMT",True,"Thu, 23 May 2019 23:46:04 GMT",1.0
19951,2_39_88_24_2019-05-23 19:12:48.812664,"Thu, 23 May 2019 19:12:49 GMT","Fri, 24 May 2019 08:14:07 GMT","Thu, 23 May 2019 23:48:27 GMT",16.222,000002563,400.0,24.0,60.0,542.0,"Thu, 23 May 2019 19:18:52 GMT",True,"Fri, 24 May 2019 04:14:49 GMT",1.0
19952,2_39_79_383_2019-05-23 19:14:31.638715,"Thu, 23 May 2019 19:14:32 GMT","Fri, 24 May 2019 00:13:45 GMT","Fri, 24 May 2019 00:06:15 GMT",13.842,000000559,313.0,15.65,50.0,300.0,"Thu, 23 May 2019 19:14:38 GMT",True,"Fri, 24 May 2019 00:14:32 GMT",1.0
19953,2_39_78_367_2019-05-23 19:32:29.474376,"Thu, 23 May 2019 19:32:29 GMT","Fri, 24 May 2019 01:50:47 GMT","Thu, 23 May 2019 21:34:38 GMT",6.574,000001124,450.0,9.0,20.0,60.0,"Thu, 23 May 2019 19:32:51 GMT",True,"Thu, 23 May 2019 20:32:29 GMT",0.0
19954,2_39_130_31_2019-05-23 19:44:52.390374,"Thu, 23 May 2019 19:44:52 GMT","Thu, 23 May 2019 23:55:15 GMT","Thu, 23 May 2019 23:15:10 GMT",17.746,000000560,273.0,24.57,90.0,312.0,"Thu, 23 May 2019 19:44:55 GMT",True,"Fri, 24 May 2019 00:56:52 GMT",0.0
19955,2_39_90_440_2019-05-23 19:56:29.914102,"Thu, 23 May 2019 19:56:30 GMT","Fri, 24 May 2019 01:26:20 GMT","Thu, 23 May 2019 21:48:24 GMT",6.07,000000567,333.0,6.66,20.0,425.0,"Thu, 23 May 2019 19:56:35 GMT",True,"Fri, 24 May 2019 03:01:30 GMT",1.0
19959,2_39_78_362_2019-05-23 20:52:28.806392,"Thu, 23 May 2019 20:52:29 GMT","Thu, 23 May 2019 23:09:27 GMT","Thu, 23 May 2019 23:10:25 GMT",14.533,000002238,400.0,24.0,60.0,200.0,"Thu, 23 May 2019 20:52:31 GMT",True,"Fri, 24 May 2019 00:12:29 GMT",0.0
19961,2_39_139_28_2019-05-23 22:45:36.757414,"Thu, 23 May 2019 22:45:38 GMT","Thu, 23 May 2019 23:49:55 GMT","Thu, 23 May 2019 23:49:47 GMT",3.418,000001161,400.0,16.0,40.0,101.0,"Thu, 23 May 2019 22:45:37 GMT",True,"Fri, 24 May 2019 00:26:38 GMT",0.0
19962,2_39_127_19_2019-05-23 23:35:48.122959,"Thu, 23 May 2019 23:35:48 GMT","Fri, 24 May 2019 01:38:57 GMT","Fri, 24 May 2019 01:38:53 GMT",6.188,000002557,333.0,6.66,20.0,90.0,"Thu, 23 May 2019 23:46:04 GMT",True,"Fri, 24 May 2019 01:05:48 GMT",0.0
19963,2_39_130_31_2019-05-24 00:28:01.028040,"Fri, 24 May 2019 00:28:01 GMT","Fri, 24 May 2019 02:41:33 GMT","Fri, 24 May 2019 01:43:32 GMT",7.884,000001133,400.0,8.0,20.0,60.0,"Fri, 24 May 2019 00:28:34 GMT",True,"Fri, 24 May 2019 01:28:01 GMT",0.0
19964,2_39_78_362_2019-05-24 00:51:38.507040,"Fri, 24 May 2019 00:51:38 GMT","Fri, 24 May 2019 04:43:06 GMT","Fri, 24 May 2019 04:44:06 GMT",5.679,000001746,600.0,36.0,60.0,66.0,"Fri, 24 May 2019 00:54:16 GMT",True,"Fri, 24 May 2019 01:57:38 GMT",0.0
19965,2_39_125_21_2019-05-24 01:02:16.328999,"Fri, 24 May 2019 01:02:16 GMT","Fri, 24 May 2019 05:13:53 GMT","Fri, 24 May 2019 02:20:25 GMT",3.231,000000560,273.0,5.46,20.0,249.0,"Fri, 24 May 2019 01:02:49 GMT",True,"Fri, 24 May 2019 05:11:16 GMT",0.0
19966,2_39_139_28_2019-05-24 01:12:59.981601,"Fri, 24 May 2019 01:13:00 GMT","Fri, 24 May 2019 04:08:30 GMT","Fri, 24 May 2019 02:43:58 GMT",4.892,000002404,250.0,5.0,20.0,60.0,"Fri, 24 May 2019 01:13:06 GMT",True,"Fri, 24 May 2019 02:13:00 GMT",0.0
19968,2_39_127_19_2019-05-24 01:51:29.723054,"Fri, 24 May 2019 01:51:30 GMT","Fri, 24 May 2019 03:39:09 GMT","Fri, 24 May 2019 03:14:42 GMT",7.651,000000675,399.0,7.98,20.0,104.0,"Fri, 24 May 2019 01:52:33 GMT",True,"Fri, 24 May 2019 03:35:30 GMT",0.0
19969,2_39_89_25_2019-05-24 13:23:46.216987,"Fri, 24 May 2019 13:23:46 GMT","Fri, 24 May 2019 14:25:54 GMT","Fri, 24 May 2019 14:25:46 GMT",3.403,000000743,400.0,8.0,20.0,70.0,"Fri, 24 May 2019 13:24:14 GMT",True,"Fri, 24 May 2019 14:33:46 GMT",0.0
19970,2_39_125_21_2019-05-24 13:31:28.010296,"Fri, 24 May 2019 13:31:28 GMT","Fri, 24 May 2019 19:32:22 GMT","Fri, 24 May 2019 17:09:31 GMT",18.982,000000560,273.0,19.11,70.0,249.0,"Fri, 24 May 2019 13:31:50 GMT",True,"Fri, 24 May 2019 17:40:28 GMT",0.0
19971,2_39_78_366_2019-05-24 14:43:29.444159,"Fri, 24 May 2019 14:43:29 GMT","Sat, 25 May 2019 00:03:25 GMT","Fri, 24 May 2019 22:16:21 GMT",20.895,000000569,300.0,21.0,70.0,414.0,"Fri, 24 May 2019 14:43:56 GMT",True,"Fri, 24 May 2019 21:37:29 GMT",1.0
19972,2_39_131_30_2019-05-24 15:09:37.525706,"Fri, 24 May 2019 15:09:38 GMT","Fri, 24 May 2019 17:24:59 GMT","Fri, 24 May 2019 16:50:26 GMT",5.661,000001564,300.0,6.0,20.0,126.0,"Fri, 24 May 2019 15:10:05 GMT",True,"Fri, 24 May 2019 17:15:38 GMT",0.0
19973,2_39_78_363_2019-05-24 15:10:59.486688,"Fri, 24 May 2019 15:11:15 GMT","Fri, 24 May 2019 23:07:36 GMT","Fri, 24 May 2019 22:14:04 GMT",5.426,000002461,400.0,8.0,20.0,482.0,"Fri, 24 May 2019 15:11:15 GMT",True,"Fri, 24 May 2019 23:13:15 GMT",0.0
19974,2_39_92_442_2019-05-24 15:23:51.831816,"Fri, 24 May 2019 15:23:52 GMT","Sat, 25 May 2019 00:17:10 GMT","Fri, 24 May 2019 19:23:39 GMT",25.814,000000818,250.0,30.0,120.0,283.0,"Fri, 24 May 2019 15:25:26 GMT",True,"Fri, 24 May 2019 20:06:52 GMT",2.0
19975,2_39_139_28_2019-05-24 15:28:03.555070,"Fri, 24 May 2019 15:28:04 GMT","Sat, 25 May 2019 01:41:30 GMT","Fri, 24 May 2019 16:59:52 GMT",4.86,000000562,375.0,7.5,20.0,211.0,"Fri, 24 May 2019 15:28:27 GMT",True,"Fri, 24 May 2019 18:59:04 GMT",0.0
19976,2_39_124_558_2019-05-24 15:31:23.684115,"Fri, 24 May 2019 15:31:24 GMT","Sat, 25 May 2019 02:25:10 GMT","Fri, 24 May 2019 19:36:49 GMT",13.485,000001534,250.0,15.0,60.0,503.0,"Fri, 24 May 2019 15:33:17 GMT",True,"Fri, 24 May 2019 23:54:24 GMT",1.0
19977,2_39_79_377_2019-05-24 15:35:18.969655,"Fri, 24 May 2019 15:35:19 GMT","Fri, 24 May 2019 23:48:33 GMT","Fri, 24 May 2019 18:01:58 GMT",12.465,000001470,292.0,17.52,60.0,232.0,"Fri, 24 May 2019 15:35:48 GMT",True,"Fri, 24 May 2019 19:27:19 GMT",0.0
19978,2_39_130_31_2019-05-24 15:51:16.145378,"Fri, 24 May 2019 15:51:16 GMT","Sat, 25 May 2019 00:13:19 GMT","Fri, 24 May 2019 17:53:01 GMT",5.964,000000620,500.0,15.0,30.0,496.0,"Fri, 24 May 2019 15:51:46 GMT",True,"Sat, 25 May 2019 00:07:16 GMT",2.0
19979,2_39_89_25_2019-05-24 15:53:39.123597,"Fri, 24 May 2019 15:53:39 GMT","Sat, 25 May 2019 02:16:13 GMT","Fri, 24 May 2019 17:36:06 GMT",5.272,000000743,400.0,8.0,20.0,484.0,"Fri, 24 May 2019 15:53:55 GMT",True,"Fri, 24 May 2019 23:57:39 GMT",0.0
19981,2_39_127_19_2019-05-24 16:20:02.103741,"Fri, 24 May 2019 16:20:02 GMT","Fri, 24 May 2019 23:20:18 GMT","Fri, 24 May 2019 17:36:00 GMT",4.241,000000712,600.0,12.0,20.0,245.0,"Fri, 24 May 2019 16:20:12 GMT",True,"Fri, 24 May 2019 20:25:02 GMT",1.0
19983,2_39_91_437_2019-05-24 16:29:25.871680,"Fri, 24 May 2019 16:29:26 GMT","Fri, 24 May 2019 20:33:25 GMT","Fri, 24 May 2019 18:34:04 GMT",6.328,000001222,400.0,8.0,20.0,72.0,"Fri, 24 May 2019 16:29:35 GMT",True,"Fri, 24 May 2019 17:41:26 GMT",2.0
19984,2_39_79_381_2019-05-24 16:46:54.559329,"Fri, 24 May 2019 16:46:55 GMT","Fri, 24 May 2019 22:58:19 GMT","Fri, 24 May 2019 22:58:14 GMT",29.728,000001208,400.0,60.0,150.0,436.0,"Fri, 24 May 2019 16:48:16 GMT",True,"Sat, 25 May 2019 00:02:55 GMT",0.0
19985,2_39_123_23_2019-05-24 16:49:45.125888,"Fri, 24 May 2019 16:49:45 GMT","Sat, 25 May 2019 02:41:59 GMT","Fri, 24 May 2019 18:34:10 GMT",5.727,000000567,333.0,6.66,20.0,425.0,"Fri, 24 May 2019 16:49:58 GMT",True,"Fri, 24 May 2019 23:54:45 GMT",1.0
19986,2_39_79_376_2019-05-24 16:51:28.814761,"Fri, 24 May 2019 16:51:29 GMT","Sat, 25 May 2019 01:22:43 GMT","Fri, 24 May 2019 19:20:17 GMT",15.595,000000714,200.0,18.0,90.0,364.0,"Fri, 24 May 2019 16:51:57 GMT",True,"Fri, 24 May 2019 22:55:29 GMT",2.0
19987,2_39_91_441_2019-05-24 16:59:22.025629,"Fri, 24 May 2019 16:59:22 GMT","Sat, 25 May 2019 01:03:33 GMT","Fri, 24 May 2019 18:52:16 GMT",11.259,000001095,469.0,14.07,30.0,447.0,"Fri, 24 May 2019 16:59:26 GMT",True,"Sat, 25 May 2019 00:26:22 GMT",2.0
19988,2_39_92_436_2019-05-24 17:05:01.440180,"Fri, 24 May 2019 17:05:01 GMT","Fri, 24 May 2019 23:13:45 GMT","Fri, 24 May 2019 19:18:05 GMT",14.042,000001912,400.0,16.0,40.0,405.0,"Fri, 24 May 2019 17:05:07 GMT",True,"Fri, 24 May 2019 23:50:01 GMT",0.0
19989,2_39_124_22_2019-05-24 18:42:03.983361,"Fri, 24 May 2019 18:42:04 GMT","Fri, 24 May 2019 22:38:19 GMT","Fri, 24 May 2019 19:34:01 GMT",2.197,000000891,300.0,6.0,20.0,310.0,"Fri, 24 May 2019 18:43:12 GMT",True,"Fri, 24 May 2019 23:52:04 GMT",0.0
19990,2_39_95_27_2019-05-24 19:15:12.396217,"Fri, 24 May 2019 19:15:12 GMT","Sat, 25 May 2019 00:17:59 GMT","Fri, 24 May 2019 21:13:33 GMT",6.467,000001124,450.0,9.0,20.0,30.0,"Fri, 24 May 2019 19:15:43 GMT",True,"Fri, 24 May 2019 19:45:12 GMT",0.0
19992,2_39_78_361_2019-05-24 19:38:36.344516,"Fri, 24 May 2019 19:38:36 GMT","Fri, 24 May 2019 22:29:21 GMT","Fri, 24 May 2019 21:55:53 GMT",5.795,000001083,400.0,8.0,20.0,130.0,"Fri, 24 May 2019 19:38:57 GMT",True,"Fri, 24 May 2019 21:48:36 GMT",0.0
19994,2_39_90_26_2019-05-24 19:56:42.968188,"Fri, 24 May 2019 19:56:43 GMT","Sat, 25 May 2019 01:02:03 GMT","Fri, 24 May 2019 21:49:21 GMT",5.689,000001366,600.0,12.0,20.0,493.0,"Fri, 24 May 2019 20:01:18 GMT",True,"Sat, 25 May 2019 04:09:43 GMT",0.0
19995,2_39_125_21_2019-05-24 20:03:06.677096,"Fri, 24 May 2019 20:03:07 GMT","Fri, 24 May 2019 22:58:13 GMT","Fri, 24 May 2019 21:04:31 GMT",2.004,000000560,273.0,5.46,20.0,180.0,"Fri, 24 May 2019 20:03:40 GMT",True,"Fri, 24 May 2019 23:03:07 GMT",0.0
19996,2_39_128_18_2019-05-24 20:55:11.394554,"Fri, 24 May 2019 20:55:11 GMT","Sat, 25 May 2019 05:04:02 GMT","Fri, 24 May 2019 22:18:28 GMT",4.698,000002563,400.0,24.0,60.0,542.0,"Fri, 24 May 2019 20:55:47 GMT",True,"Sat, 25 May 2019 05:57:11 GMT",1.0
19997,2_39_83_386_2019-05-25 03:20:40.071826,"Sat, 25 May 2019 03:20:40 GMT","Sat, 25 May 2019 05:30:03 GMT","Sat, 25 May 2019 05:09:21 GMT",5.694,000001864,333.0,9.99,30.0,120.0,"Sat, 25 May 2019 03:20:48 GMT",True,"Sat, 25 May 2019 05:20:40 GMT",0.0
19998,2_39_127_19_2019-05-25 06:07:31.077102,"Sat, 25 May 2019 06:07:31 GMT","Sat, 25 May 2019 19:08:28 GMT","Sat, 25 May 2019 09:44:07 GMT",11.504,000001202,375.0,15.0,40.0,68.0,"Sat, 25 May 2019 06:08:16 GMT",True,"Sat, 25 May 2019 07:15:31 GMT",1.0
19999,2_39_79_378_2019-05-25 16:34:19.551439,"Sat, 25 May 2019 16:34:20 GMT","Sat, 25 May 2019 17:56:14 GMT","Sat, 25 May 2019 17:56:05 GMT",4.56,000001007,400.0,8.0,20.0,162.0,"Sat, 25 May 2019 16:35:14 GMT",True,"Sat, 25 May 2019 19:16:20 GMT",2.0
20000,2_39_129_17_2019-05-25 17:22:57.599111,"Sat, 25 May 2019 17:22:58 GMT","Sat, 25 May 2019 19:13:22 GMT","Sat, 25 May 2019 18:07:56 GMT",2.011,000000891,300.0,6.0,20.0,310.0,"Sat, 25 May 2019 17:23:16 GMT",True,"Sat, 25 May 2019 22:32:58 GMT",0.0
20001,2_39_131_30_2019-05-25 18:04:47.110961,"Sat, 25 May 2019 18:04:47 GMT","Sat, 25 May 2019 20:08:55 GMT","Sat, 25 May 2019 20:08:51 GMT",14.194,000000248,250.0,15.0,60.0,137.0,"Sat, 25 May 2019 18:05:06 GMT",True,"Sat, 25 May 2019 20:21:47 GMT",0.0
20002,2_39_79_379_2019-05-25 19:41:14.806046,"Sat, 25 May 2019 19:41:15 GMT","Sat, 25 May 2019 22:07:35 GMT","Sat, 25 May 2019 22:07:18 GMT",8.138,000001007,400.0,16.0,40.0,168.0,"Sat, 25 May 2019 19:42:16 GMT",True,"Sat, 25 May 2019 22:29:15 GMT",2.0
20003,2_39_139_28_2019-05-25 19:44:55.020712,"Sat, 25 May 2019 19:44:55 GMT","Sun, 26 May 2019 07:36:32 GMT","Sat, 25 May 2019 20:26:01 GMT",2.242,000002563,400.0,24.0,60.0,542.0,"Sat, 25 May 2019 19:45:01 GMT",True,"Sun, 26 May 2019 04:46:55 GMT",1.0
20004,2_39_125_21_2019-05-25 22:24:07.725014,"Sat, 25 May 2019 22:24:08 GMT","Sat, 25 May 2019 23:37:22 GMT","Sat, 25 May 2019 23:26:43 GMT",3.065,000001746,600.0,36.0,60.0,66.0,"Sat, 25 May 2019 22:26:16 GMT",True,"Sat, 25 May 2019 23:30:08 GMT",0.0
20005,2_39_131_30_2019-05-25 23:50:42.993780,"Sat, 25 May 2019 23:50:43 GMT","Mon, 27 May 2019 18:11:02 GMT","Sun, 26 May 2019 07:21:12 GMT",50.229,000000489,500.0,125.0,250.0,446.0,"Sat, 25 May 2019 23:50:53 GMT",True,"Sun, 26 May 2019 07:16:43 GMT",1.0
20006,2_39_126_20_2019-05-26 00:38:24.422338,"Sun, 26 May 2019 00:38:32 GMT","Sun, 26 May 2019 00:44:07 GMT","Sun, 26 May 2019 00:44:02 GMT",0.624,000000243,200.0,22.0,110.0,70.0,"Sun, 26 May 2019 00:38:31 GMT",True,"Sun, 26 May 2019 01:48:32 GMT",0.0
20007,2_39_130_31_2019-05-26 05:27:47.511232,"Sun, 26 May 2019 05:27:48 GMT","Sun, 26 May 2019 14:37:51 GMT","Sun, 26 May 2019 09:52:24 GMT",15.368,000001272,400.0,24.0,60.0,62.0,"Sun, 26 May 2019 05:27:54 GMT",True,"Sun, 26 May 2019 06:29:48 GMT",0.0
20008,2_39_79_383_2019-05-26 11:33:54.353520,"Sun, 26 May 2019 11:33:54 GMT","Sun, 26 May 2019 15:46:34 GMT","Sun, 26 May 2019 15:41:42 GMT",26.0,000000850,300.0,30.0,100.0,720.0,"Sun, 26 May 2019 11:34:03 GMT",True,"Sun, 26 May 2019 23:33:54 GMT",1.0
